id,agency,complaint,descriptor,street,borough
40710759,New York City Police Department,Blocked Driveway,No Access,WAVERLY AVENUE,BROOKLYN
40714810,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,EAST 189 STREET,BRONX
40714486,Department of Housing Preservation and Development,SAFETY,CARBON MONOXIDE DETECTOR,EAST 189 STREET,BRONX
40714395,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW PANE,EAST 189 STREET,BRONX
40709425,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,EAST 189 STREET,BRONX
40709321,Department of Housing Preservation and Development,PLUMBING,RADIATOR,EAST 189 STREET,BRONX
40709205,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW PANE,EAST 189 STREET,BRONX
40708448,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,EAST 189 STREET,BRONX
40709225,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,EAST 189 STREET,BRONX
40707782,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,BRONX
40710994,Department of Transportation,Street Light Condition,Multiple Street Lights Out,WESTCHESTER AVENUE,BRONX
40712128,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,ISHAM STREET,MANHATTAN
40710380,New York City Police Department,Illegal Parking,Blocked Sidewalk,31 AVENUE,QUEENS
40708515,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,MANHATTAN
40706346,Department of Health and Mental Hygiene,Indoor Air Quality,Ventilation,7 AVENUE,MANHATTAN
40708380,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,EAST   75 STREET,MANHATTAN
40705781,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,WEST  127 STREET,MANHATTAN
40705921,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,AVENUE Y,BROOKLYN
40706412,Department of Environmental Protection,Noise,Noise: Alarms (NR3),164 STREET,QUEENS
40707654,Department of Transportation,Street Light Condition,Multiple Street Lights Out,WESTCHESTER AVENUE,BRONX
40709058,Department of Sanitation,Graffiti,Graffiti,WEST 133 STREET AND LENOX AVENUE,MANHATTAN
40708729,Department of Transportation,Street Light Condition,Street Light Out,59 AVENUE,QUEENS
40709183,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,82 STREET,QUEENS
40706326,Department of Transportation,Street Light Condition,Street Light Out,,BRONX
40717486,A - Queens,Dirty Conditions,E1 Improper Disposal,68 ROAD,QUEENS
40708658,New York City Police Department,Noise - Residential,Loud Music/Party,PARK AVENUE,BRONX
40714222,New York City Police Department,Illegal Parking,Blocked Sidewalk,,QUEENS
40713562,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,ST NICHOLAS AVENUE,MANHATTAN
40709373,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,ST NICHOLAS AVENUE,MANHATTAN
40712226,New York City Police Department,Noise - Residential,Loud Talking,BLEECKER STREET,QUEENS
40710573,Department of Transportation,Street Light Condition,Street Light Cycling,UNIVERSITY AVE,BRONX
40705623,Department of Transportation,Street Light Condition,Street Light Out,FRESH MEADOW LANE,QUEENS
40706046,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,CATALPA AVENUE,QUEENS
40712868,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,HEBERTON AVENUE,STATEN ISLAND
40714342,Department of Sanitation,Graffiti,Graffiti,WEST  139 STREET,MANHATTAN
40707323,Department of Housing Preservation and Development,GENERAL,MAILBOX,WILSON AVENUE,BROOKLYN
40712698,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,VAN TUYL STREET,STATEN ISLAND
40711488,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,VAN TUYL STREET,STATEN ISLAND
40711162,Department of Housing Preservation and Development,SAFETY,SMOKE DETECTOR,VAN TUYL STREET,STATEN ISLAND
40711077,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,VAN TUYL STREET,STATEN ISLAND
40710307,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,VAN TUYL STREET,STATEN ISLAND
40708452,Department of Housing Preservation and Development,SAFETY,CARBON MONOXIDE DETECTOR,VAN TUYL STREET,STATEN ISLAND
40707570,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,VAN TUYL STREET,STATEN ISLAND
40707394,Department of Housing Preservation and Development,GENERAL,CABINET,VAN TUYL STREET,STATEN ISLAND
40706719,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,VAN TUYL STREET,STATEN ISLAND
40706574,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR FRAME,VAN TUYL STREET,STATEN ISLAND
40709172,Department of Housing Preservation and Development,GENERAL,COOKING GAS,PACIFIC STREET,BROOKLYN
40705707,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,PACIFIC STREET,BROOKLYN
40713762,Department of Environmental Protection,Noise,Noise: Alarms (NR3),PARKSIDE AVENUE,BROOKLYN
40707830,Department of Environmental Protection,Water System,Dirty Water (WE),ARGYLE ROAD,BROOKLYN
40723409,BCC - Staten Island,Missed Collection (All Materials),1 Missed Collection,PITNEY AVENUE,STATEN ISLAND
40715312,P - Queens,Dirty Conditions,E12 Illegal Dumping Surveillance,32 STREET,QUEENS
40714244,New York City Police Department,Derelict Vehicle,With License Plate,204 STREET,QUEENS
40712835,New York City Police Department,Vending,In Prohibited Area,NORTHERN BOULEVARD,QUEENS
40710850,Department of Transportation,Street Condition,Defective Hardware,,MANHATTAN
40712105,New York City Police Department,Illegal Parking,Blocked Hydrant,PUTNAM AVENUE,QUEENS
40714808,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,MELROSE AVENUE,BRONX
40714464,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,MELROSE AVENUE,BRONX
40714165,Department of Housing Preservation and Development,PLUMBING,TOILET,MELROSE AVENUE,BRONX
40713062,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,MELROSE AVENUE,BRONX
40709122,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,MELROSE AVENUE,BRONX
40707260,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,MELROSE AVENUE,BRONX
40705655,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,MELROSE AVENUE,BRONX
40711786,Department of Transportation,Street Light Condition,Street Light Out,UNIVERSITY AVE,BRONX
40721339,Bronx 10,Derelict Vehicles,14 Derelict Vehicles,DEREIMER AVENUE,BRONX
40709358,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",QUENTIN ROAD,BROOKLYN
40705508,Department of Health and Mental Hygiene,Indoor Air Quality,Ventilation,BARCLAY STREET,MANHATTAN
40710028,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,80 STREET,BROOKLYN
40714314,Department of Environmental Protection,Water Conservation,Water Meter Stolen/Missing - Private Residence (CLR),WEST   88 STREET,MANHATTAN
40709130,Department of Transportation,Street Light Condition,Street Light Out,42 ST E,MANHATTAN
40708826,Department of Transportation,Traffic Signal Condition,Support Bracket,,QUEENS
40715514,BCC - Bronx,Sweeping/Missed,3A Sweeping/Missed,BOYNTON AVENUE,BRONX
40712494,Operations Unit - Department of Homeless Services,Homeless Person Assistance,,,BROOKLYN
40705505,Department for the Aging,Housing - Low Income Senior,N/A,,BROOKLYN
40714642,New York City Police Department,Blocked Driveway,Partial Access,WEST 197 STREET,BRONX
40711643,Department of Transportation,Street Light Condition,Street Light Out,,BRONX
40711667,Department of Transportation,Traffic Signal Condition,LED Pedestrian Unit,,QUEENS
40713879,Department of Transportation,Traffic Signal Condition,Base Door,,QUEENS
40711357,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,159 STREET,QUEENS
40713063,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,1 COURT,BROOKLYN
40708590,Department of Sanitation,Graffiti,Graffiti,7 AVENUE,MANHATTAN
40706687,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,WILLIAMS AVENUE,BROOKLYN
40705667,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,41 STREET,BROOKLYN
40713577,Department of Housing Preservation and Development,PLUMBING,TOILET,41 STREET,BROOKLYN
40710346,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,41 STREET,BROOKLYN
40709959,Department of Sanitation,Graffiti,Graffiti,west 144 Street and Lenox Avenue,MANHATTAN
40707120,Department of Transportation,Street Condition,Pothole,,STATEN ISLAND
40712429,New York City Police Department,Vending,In Prohibited Area,,MANHATTAN
40707135,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),MYRTLE AVENUE,QUEENS
40714953,Department of Transportation,Traffic Signal Condition,LED Pedestrian Unit,,QUEENS
40714182,Department of Transportation,Traffic Signal Condition,Base Door,,QUEENS
40723649,Bronx 04,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,COLLEGE AVENUE,BRONX
40706045,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,JEROME STREET,BROOKLYN
40721512,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,WEIRFIELD STREET,BROOKLYN
40714944,New York City Police Department,Blocked Driveway,No Access,CLERMONT AVENUE,BROOKLYN
40708462,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,KNICKERBOCKER AVENUE,BROOKLYN
40706776,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,KNICKERBOCKER AVENUE,BROOKLYN
40705857,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,KNICKERBOCKER AVENUE,BROOKLYN
40709753,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,ACADEMY PLACE,STATEN ISLAND
40705549,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,36 STREET,QUEENS
40710449,Department of Transportation,Traffic Signal Condition,Veh Signal Visor,,QUEENS
40708484,Department of Transportation,Traffic Signal Condition,Base Door,,QUEENS
40718531,Bronx 04,Sanitation Condition,12 Dead Animals,EAST 167 STREET,BRONX
40714523,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,WEST STREET,MANHATTAN
40712065,Department of Housing Preservation and Development,PLUMBING,RADIATOR,EAST NEW YORK AVENUE,BROOKLYN
40708183,Department of Housing Preservation and Development,ELECTRIC,WIRING,EAST NEW YORK AVENUE,BROOKLYN
40706703,Department of Housing Preservation and Development,PLUMBING,RADIATOR,EAST NEW YORK AVENUE,BROOKLYN
40711790,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,EAST NEW YORK AVENUE,BROOKLYN
40705500,Department of Environmental Protection,Air Quality,"Air: Smoke, Chimney or vent (AS1)",62 AVENUE,QUEENS
40712268,Department of Transportation,Traffic Signal Condition,LED Pedestrian Unit,,QUEENS
40714700,Department of Transportation,Traffic Signal Condition,Base Door,,QUEENS
40710734,Department of Sanitation,Graffiti,Graffiti,west 149 Street and 7 Avenue,MANHATTAN
40714417,Department of Transportation,Sidewalk Condition,Sidewalk Violation,50 STREET,BROOKLYN
40705552,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,EAST   92 STREET,BROOKLYN
40711604,Department of Transportation,Traffic Signal Condition,LED Pedestrian Unit,,QUEENS
40708628,Department of Transportation,Traffic Signal Condition,Warning Signal Lamp,,QUEENS
40707917,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,EAST 28 STREET,BROOKLYN
40708397,Department of Buildings,Boilers,Boiler - Defective/Inoperative/No Permit,JAMAICA AVENUE,QUEENS
40707395,Department of Transportation,Street Condition,Blocked - Construction,GROVE STREET,MANHATTAN
40708068,Payment Operations,DOF Property - Payment Issue,Refund/Credit Info or Status,145 AVENUE,QUEENS
40713903,Department of Transportation,Sidewalk Condition,Sidewalk Violation,253 STREET,QUEENS
40713658,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,1 AVENUE,MANHATTAN
40714784,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,157 AVENUE,QUEENS
40709402,Department of Consumer Affairs,Consumer Complaint,Overcharge,,MANHATTAN
40711231,New York City Police Department,Illegal Parking,Blocked Sidewalk,WEST 26 STREET,MANHATTAN
40711546,Department of Transportation,Street Condition,Pothole,235 STREET,QUEENS
40708716,Department of Transportation,Curb Condition,Defacement,GRAHAM AVENUE,BROOKLYN
40710308,Department of Transportation,Street Light Condition,Multiple Street Lights Out,EDWARD L GRANT HWY,BRONX
40712365,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,MANHATTAN
40708998,Department of Transportation,Traffic Signal Condition,LED Pedestrian Unit,,MANHATTAN
40707592,Refunds and Adjustments,DOF Parking - Payment Issue,Mailed - Not Reflected,,Unspecified
40714498,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,VAN TUYL STREET,STATEN ISLAND
40708469,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,VAN TUYL STREET,STATEN ISLAND
40708184,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,VAN TUYL STREET,STATEN ISLAND
40705766,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,VAN TUYL STREET,STATEN ISLAND
40736516,Department of Buildings,General Construction/Plumbing,Building Permit - None,EAST 66 STREET,MANHATTAN
40712757,New York City Police Department,Derelict Vehicle,With License Plate,60 STREET,BROOKLYN
40709601,New York City Police Department,Traffic,Congestion/Gridlock,AVENUE J,BROOKLYN
40719019,BCC - Bronx,Missed Collection (All Materials),1 Missed Collection,CHATTERTON AVENUE,BRONX
40706000,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,VANDERBILT AVENUE,BROOKLYN
40717041,BCC - Queens East,Derelict Vehicles,14 Derelict Vehicles,NORTHERN BOULEVARD,QUEENS
41783087,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,EAST   14 STREET,BROOKLYN
40712490,Department of Buildings,General Construction/Plumbing,Working Contrary To Stop Work Order,EAST   80 STREET,MANHATTAN
40706552,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,SEDGWICK AVENUE,BRONX
40713420,New York City Police Department,Vending,In Prohibited Area,,MANHATTAN
40711326,New York City Police Department,Derelict Vehicle,With License Plate,POST AVENUE,STATEN ISLAND
40714699,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,259 STREET,QUEENS
40708367,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),WESTERVELT AVENUE,STATEN ISLAND
40714611,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),GROSVENOR AVENUE,BRONX
40708326,Department of Transportation,Street Sign - Damaged,"No Parking, Standing, Stopping",14 STREET,BROOKLYN
40708269,Department of Housing Preservation and Development,GENERAL,COOKING GAS,BRIGHTON 10 COURT,BROOKLYN
40710280,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,BRIGHTON 10 COURT,BROOKLYN
40709298,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,BRIGHTON 10 COURT,BROOKLYN
40707346,Department of Housing Preservation and Development,ELECTRIC,WIRING,BRIGHTON 10 COURT,BROOKLYN
40707433,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,BRIGHTON   10 COURT,BROOKLYN
40879598,Department of Buildings,General Construction/Plumbing,Building Permit - None,157 AVENUE,QUEENS
40712102,New York City Police Department,Illegal Parking,Blocked Hydrant,8 AVENUE,BROOKLYN
40706435,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",,QUEENS
